,t,Vr,Phir
0,0.0,1.314707807190704,5.0237922448224035
1,0.010021029198053567,1.314471655831395,5.047064191094284
2,0.020042058396107135,1.3143127556633596,5.047365684697404
3,0.030063087594160702,1.3139232308980306,5.0639004215961245
4,0.04008411679221427,1.3139060140168126,5.0821775153841
5,0.05010514599026784,1.313889313105654,5.100456283967354
6,0.060126175188321404,1.3142435986946504,5.120466832664778
7,0.07014720438637498,1.3142276715080976,5.138746297326546
8,0.08016823358442854,1.3180403420156075,5.177421200099751
9,0.0901892627824821,1.3177581027158427,5.20260296120432
10,0.10021029198053567,1.3143663073152947,5.22705944586059
11,0.11023132117858925,1.3142375783821738,5.2478623609541595
12,0.12025235037664281,1.3144930194245268,5.252029714199996
13,0.13027337957469637,1.3144812301498163,5.270315766241809
14,0.14029440877274996,1.3144487628857575,5.290465056825875
15,0.15031543797080352,1.3144382979082476,5.308752129278447
16,0.16033646716885708,1.3144286987656069,5.327040735773217
17,0.17035749636691064,1.3176745189714345,5.355872164256114
18,0.1803785255649642,1.3177086856580955,5.382951657094896
19,0.1903995547630178,1.3175008564084953,5.405997215154276
20,0.20042058396107135,1.317384521408021,5.426749962282423
21,0.2104416131591249,1.3146892076122982,5.440524727459042
22,0.2204626423571785,1.3146405676909978,5.460772473481768
23,0.23048367155523206,1.3146381842035706,5.479067346795859
24,0.24050470075328562,1.3146369565470433,5.497363574192863
25,0.2505257299513392,1.3145838777301675,5.517650915139029
26,0.26054675914939274,1.314584817014811,5.535948312000741
27,0.2705677883474463,1.314674110858823,5.562591406661712
28,0.2805888175454999,1.3172991518581523,5.584179999572629
29,0.29060984674355345,1.3171011505765247,5.6072277103376065
30,0.30063087594160703,1.3168832233607994,5.630522071623012
31,0.31065190513966057,1.316770680456662,5.651414077919474
32,0.32067293433771416,1.3144988218001163,5.668159247197568
33,0.33069396353576774,1.3144357227730186,5.688584024721356
34,0.3407149927338213,1.3144486076386643,5.706888230054877
35,0.35073602193187486,1.3144630563821895,5.725193408114627
36,0.3607570511299284,1.3147647407730654,5.745596162979997
37,0.370778080327982,1.3146948124518547,5.7661264988868615
38,0.3807991095260356,1.314521770974866,5.78905312078473
39,0.3908201387240891,1.3143290172996833,5.812222451052173
40,0.4008411679221427,1.3142372635105768,5.833055455227031
41,0.4108621971201963,1.3169400752825693,5.852726593213831
42,0.4208832263182498,1.3168428756131692,5.8736936684123915
43,0.4309042555163034,1.314770818298339,5.896560426057098
44,0.440925284714357,1.3147029247841244,5.9172058696006316
45,0.4509463139124105,1.314736157464698,5.935515524534425
46,0.4609673431104641,1.314771296147337,5.953825527846366
47,0.47098837230851764,1.3147038012232175,5.9745315240807795
48,0.48100940150657123,1.3147427711465602,5.992841491345728
49,0.4910304307046248,1.31467428479907,6.013610108683496
50,0.5010514599026784,1.3146032461520483,6.0344434373138665
51,0.5110724891007319,1.3141641116054414,6.055417456992468
52,0.5210935182987855,1.314089138994047,6.076385062214777
53,0.5311145474968391,1.3140127086453253,6.097421827959935
54,0.5411355766948927,1.3139351979384335,6.118528920357603
55,0.5511566058929462,1.313856986876746,6.139707336799009
56,0.5611776350909998,1.314840438362889,6.16519194154573
57,0.5711986642890533,1.3148988472405183,6.183498414776053
58,0.5812196934871069,1.3144722602463381,6.204535150885938
59,0.5912407226851605,1.3145343784615726,6.222839740124135
60,0.6012617518832141,1.3145981989395787,6.2411434002083155
61,0.6112827810812677,1.3145387999078264,6.262171913193186
62,0.6213038102793211,1.3146058191023215,6.280473095556072
63,0.6313248394773747,1.3146742802181262,0.015587731870887462
64,0.6413458686754283,1.3146162725414214,0.03668271541559949
65,0.6513668978734819,1.3145568473150142,0.05784804647993984
66,0.6613879270715355,1.314628887251698,0.07614304872569744
67,0.671408956269589,1.3145691052050872,0.09737747686717967
68,0.6814299854676426,1.3141442099013434,0.11875805286833335
69,0.6914510146656961,1.3142183387545936,0.13704715882935756
70,0.7014720438637497,1.314156479044962,0.15842267370501079
71,0.7114930730618033,1.3140933058938664,0.17987004263194314
72,0.7215141022598568,1.314167180009035,0.19815248110332173
73,0.7315351314579104,1.313738916694076,0.2197438343963864
74,0.741556160655964,1.3150228737510745,0.24666510911125303
75,0.7515771898540176,1.3137429598531876,0.2596072760403487
76,0.7615982190520711,1.3146610248531294,0.2863721613121302
77,0.7716192482501247,1.3147272577591416,0.304642088327881
78,0.7816402774481782,1.3146509478072859,0.3260696648720493
79,0.7916613066462318,1.3147112584569578,0.34433522763323554
80,0.8016823358442854,1.314768265118513,0.3625989278090978
81,0.811703365042339,1.3146789241779624,0.38409413431135536
82,0.8217243942403926,1.3147274004168015,0.40235429051532107
83,0.831745423438446,1.314771352549337,0.42061310901356463
84,0.8417664526364996,1.3143028855247536,0.44225085944733566
85,0.8517874818345532,1.3143357650040903,0.4605073999829003
86,0.8618085110326068,1.314724981628854,0.47869042610294676
87,0.8718295402306604,1.3142357060438712,0.5003995133580653
88,0.881850569428714,1.3142495622489536,0.5186554443830512
89,0.8918715986267675,1.3142568562659767,0.5369119417748298
90,0.901892627824821,1.3141058426022312,0.5586229003912166
91,0.9119136570228746,1.3140982539712236,0.5768818762194445
92,0.9219346862209282,1.3135682778229096,0.5987412138499971
93,0.9319557154189818,1.313545238925676,0.6170044548729776
94,0.9419767446170353,1.313515082645071,0.6352704926828957
95,0.9519977738150889,1.3133221036444362,0.6571382142314902
96,0.9620188030131425,1.3132768245764674,0.6754115631680755
97,0.972039832211196,1.31270569448616,0.6974303103472321
98,0.9820608614092496,1.3126460171149343,0.7157127058538832
99,0.9920818906073031,1.312580173894776,0.7340000345332909
100,1.0021029198053568,1.3123508475893293,0.7560322073789153
101,1.0121239490034104,1.312272903649337,0.7743309614166606
102,1.0221449782014638,1.3121899780486121,0.7926355688522484
103,1.0321660073995174,1.3115814715202347,0.8148262148034165
104,1.042187036597571,1.311489209713469,0.833143747016146
105,1.0522080657956245,1.3113934146556014,0.8514676925522463
106,1.0622290949936781,1.3107745322708215,0.8737448720535326
107,1.0722501241917317,1.3106727321993163,0.8920824591592912
108,1.0822711533897853,1.3105689294073608,0.9104266279991939
109,1.092292182587839,1.3103103304498518,0.93271631687202
110,1.1023132117858925,1.310204024629382,0.9510739450156155
111,1.112334240983946,1.3100971534749914,0.9694379652854226
112,1.1223552701819997,1.3094762163776685,0.9918806455780405
113,1.132376299380053,1.3093696652528988,1.0102573369879624
114,1.1423973285781066,1.3092637836128385,1.0286399757598663
115,1.1524183577761602,1.3086501381109206,1.0511587903130322
116,1.1624393869742138,1.308547055094652,1.0695527747454596
117,1.1724604161722674,1.3084456107297835,1.0879520910651095
118,1.182481445370321,1.3083460482517308,1.106356528471787
119,1.1925024745683745,1.3077468131563665,1.1289502223040662
120,1.2025235037664281,1.3076523759457244,1.1473638963855162
121,1.2125445329644817,1.3075604323430776,1.1657819842423123
122,1.2225655621625353,1.3073424212908626,1.1883645637285152
123,1.2325865913605887,1.3072567959258254,1.2067900225488395
124,1.2426076205586423,1.306808233666259,1.2252933121080083
125,1.2526286497566959,1.3067283410519006,1.2437261067816991
126,1.2626496789547494,1.3065319476686859,1.266366344176121
127,1.272670708152803,1.3064590903968296,1.2848043613850726
128,1.2826917373508566,1.3063892938787747,1.3032452468109774
129,1.2927127665489102,1.3058459540450613,1.3260078498888743
130,1.3027337957469638,1.3057832946834929,1.344452545391361
131,1.3127548249450174,1.305723690436255,1.3628995468118779
132,1.322775854143071,1.3051997219489322,1.3857035034814769
133,1.3327968833411246,1.3051471608549399,1.404152938424779
134,1.342817912539178,1.3050975552622792,1.422604195857572
135,1.3528389417372315,1.3045930076083259,1.445442840045662
136,1.362859970935285,1.3045501761629767,1.4638953181510506
137,1.3728810001333387,1.30451013905377,1.482349212401547
138,1.3829020293313923,1.3035494359301536,1.4955974467243263
139,1.3929230585294459,1.3039911293048843,1.5236700625134434
140,1.4029440877274995,1.3039600819329666,1.5421252015879687
141,1.412965116925553,1.3034544352223736,1.5509432448626588
142,1.4229861461236066,1.3030042367914936,1.5738711892274282
143,1.4330071753216602,1.3034456471465476,1.6019233162829762
144,1.4430282045197136,1.3029602383734717,1.610768643899737
145,1.4530492337177672,1.302941692270287,1.6292184327257
146,1.4630702629158208,1.3028782206727512,1.6520726169954072
147,1.4730912921138744,1.3028649234367067,1.670520113746887
148,1.483112321311928,1.302488612029951,1.6890454297977808
149,1.4931333505099815,1.3024793778696115,1.7074939251656212
150,1.5031543797080351,1.302435970045676,1.7303439847501911
151,1.5131754089060887,1.3024313466038773,1.7487894496848462
152,1.5231964381041423,1.3024284949102198,1.7672352123151696
153,1.5332174673021959,1.3024273503416994,1.7856812390288206
154,1.5432384965002495,1.302037892491312,1.808598006413316
155,1.5532595256983028,1.3020407760750308,1.8270404593800385
156,1.5632805548963564,1.3020451654660083,1.8454830741557462
157,1.57330158409441,1.3020510008698882,1.8639258284802895
158,1.5833226132924636,1.3016643574912772,1.8771449130096565
159,1.5933436424905172,1.301688572279213,1.9052640012719284
160,1.6033646716885708,1.3016991343158963,1.923702751781225
161,1.6133857008866244,1.3017109027465454,1.9421415584638086
162,1.623406730084678,1.3013563046226153,1.9552890103047635
163,1.6334277592827315,1.3017346580036617,1.983373529925919
164,1.6434487884807851,1.3017503855487962,2.0018078313386356
165,1.6534698176788387,1.30176710183658,2.0202421390968013
166,1.663490846876892,1.3017847586928193,2.0386764476894608
167,1.6735118760749457,1.3038450285796388,2.043292368490314
168,1.6835329052729993,1.3014662968660884,2.079947333803835
169,1.6935539344710528,1.3014871213073869,2.098376776733553
170,1.7035749636691064,1.3011943201328793,2.111332273342545
171,1.71359599286716,1.3041874289046191,2.126864454311295
172,1.7236170220652136,1.3015716903806906,2.157957692965314
173,1.7336380512632672,1.3009430457468614,2.170889011040885
174,1.7436590804613208,1.3009688297215452,2.189296861659938
175,1.7536801096593744,1.3039990116259375,2.204613953915544
176,1.763701138857428,1.3010715275693308,2.230307264793238
177,1.7737221680554813,1.3010993350786446,2.248709118322895
178,1.783743197253535,1.3011275724824256,2.26711092609945
179,1.7937642264515885,1.3012144304009743,2.289660920123201
180,1.803785255649642,1.3012438800612849,2.308056625231659
181,1.8138062848476957,1.3012736506853513,2.3264522993152976
182,1.8238273140457493,1.301303710402839,2.3448479507151423
183,1.8338483432438029,1.3014010805713545,2.367335094768035
184,1.8438693724418564,1.301432039058793,2.385724521622669
185,1.85389040163991,1.3014631885092598,2.4041139479174585
186,1.8639114308379636,1.3045946180791879,2.4187193861862872
187,1.873932460036017,1.3012379902389426,2.4450023056423236
188,1.8839534892340706,1.301269938832422,2.4633854186100215
189,1.8939745184321242,1.3013019607453467,2.4817685686137056
190,1.9039955476301778,1.3014171657883837,2.50412472170196
191,1.9140165768282313,1.301449598604829,2.522501473164307
192,1.924037606026285,1.3014820229978716,2.5408782941274817
193,1.9340586352243385,1.3016048910556681,2.563167162876035
194,1.944079664422392,1.3016375374690583,2.5815375253419646
195,1.9541006936204457,1.3016700999714608,2.599907993429409
196,1.9641217228184993,1.3017025564544045,2.6182785809412215
197,1.9741427520165529,1.301832610111952,2.6404906796790804
198,1.9841637812146062,1.3018650649810974,2.658854794977398
199,1.9941848104126598,1.3018973459004257,2.6772190698637224
200,2.0042058396107136,1.302033709125426,2.6993583886579695
201,2.014226868808767,1.3020658280785118,2.7177161742972307
202,2.024247898006821,1.3020977105305105,2.736074162510729
203,2.034268927204874,1.3022397629526172,2.758138456088589
204,2.0442899564029275,1.3022713341782166,2.776489957415159
205,2.0543109856009814,1.302302611442736,2.7948417068388736
206,2.0643320147990347,1.302449734390877,2.816829038858798
207,2.0743530439970885,1.302480561718164,2.8351743226350186
208,2.084374073195142,1.302511042474145,2.853519902297205
209,2.0943951023931957,1.3026626195750097,2.875428647023519
210,2.104416131591249,1.3026925217798389,2.8937678006153247
211,2.114437160789303,1.3027220294508703,2.912107299900657
212,2.1244581899873562,1.3032407018418861,2.9338583690839504
213,2.13447921918541,1.3032695013540807,2.95219152813614
214,2.1445002483834634,1.3034284916249688,2.9739463168932674
215,2.154521277581517,1.303456512685776,2.9922731469803083
216,2.1645423067795706,1.3034840687493188,3.010600410268732
217,2.174563335977624,1.3036457467818323,3.0322735651365385
218,2.184584365175678,1.3036724211437514,3.050594589093044
219,2.194605394373731,1.303836635420959,3.0721923552527666
220,2.204626423571785,1.3038623564777592,3.0905072078186753
221,2.2146474527698383,1.3043920430593308,3.111952194244935
222,2.224668481967892,1.3044167369021622,3.1302609888333244
223,2.2346895111659455,1.3045845209881504,3.1517077191598855
224,2.2447105403639993,1.304608131484161,3.170010518884187
225,2.2547315695620527,1.3047769571531094,3.191381939641255
226,2.264752598760106,1.3047994248682306,3.2096788515144636
227,2.27477362795816,1.3053324014523653,3.230898812489576
228,2.284794657156213,1.3053536673369661,3.2491899886615365
229,2.294815686354267,1.305523060784425,3.2704127384241466
230,2.3048367155523204,1.3055430779347676,3.2886982765393045
231,2.314857744750374,1.306075816160602,3.3097716143356566
232,2.3248787739484276,1.3062445080246023,3.3308556978100237
233,2.3348998031464814,1.3062625125792584,3.3491296413413747
234,2.3449208323445347,1.3095936408418392,3.3687524420558774
235,2.354941861542588,1.3053548205034309,3.3926097114420886
236,2.364962890740642,1.3102893032753509,3.4105202760816686
237,2.3749839199386953,1.305532770272699,3.432142201431261
238,2.385004949136749,1.3055472300143995,3.450441859535347
239,2.3950259783348025,1.3060729224195406,3.4715201294248574
240,2.4050470075328563,1.3060860357922963,3.4898146217924135
241,2.4150680367309096,1.3062471110422216,3.510897321731727
242,2.4250890659289634,1.3062588480519348,3.529186760323575
243,2.435110095127017,1.3067827042621893,3.5501229417376448
244,2.4451311243250706,1.3069415809362235,3.5710717532599836
245,2.455152153523124,1.3074633125270485,3.591883035140585
246,2.4651731827211774,1.3076190449107659,3.6127096983550246
247,2.475194211919231,1.3076270130490792,3.630977358435142
248,2.4852152411172845,1.3081441199451216,3.651664780356123
249,2.4952362703153383,1.3088004088809388,3.6746959466526175
250,2.5052572995133917,1.3121121579379185,3.6939272456141765
251,2.5152783287114455,1.3126181724645452,3.7144099636274537
252,2.525299357909499,1.3132498274940438,3.737077204370746
253,2.5353203871075527,1.3138651675376483,3.759592974043198
254,2.545341416305606,1.3149349395201462,3.7839864850610323
255,2.55536244550366,1.3076700101189198,3.7954360537669882
256,2.5653834747017132,1.3081798423622923,3.816076049595956
257,2.5754045038997666,1.3081807020129024,3.8343498938518206
258,2.5854255330978204,1.3081809570842806,3.852624978583024
259,2.595446562295874,1.3088258298831266,3.8755314534285636
260,2.6054675914939276,1.3093257887372423,3.896007680258741
261,2.615488620691981,1.3099521957506994,3.918641941873655
262,2.6255096498900348,1.3137324114097368,3.9397608881471085
263,2.635530679088088,1.3143256838452435,3.962109528035145
264,2.645551708286142,1.3159090789497203,3.9901775809408178
265,2.6555727374841953,1.31639831033308,4.0476422207169955
266,2.665593766682249,1.316129921134994,4.075183768612778
267,2.6756147958803025,1.3191113336070734,4.097027198127086
268,2.685635825078356,1.3192650856561643,4.120315154933774
269,2.6956568542764097,1.3097753303648747,4.080787545184525
270,2.705677883474463,1.3098950123064825,4.101204562663274
271,2.715698912672517,1.30988644821683,4.119468640649496
272,2.72571994187057,1.310850768228131,4.141767127277255
273,2.735740971068624,1.3151733681725137,4.166561822366795
274,2.7457620002666774,1.3162585804144564,4.22702663551973
275,2.755783029464731,1.3159966580385685,4.254349558585872
276,2.7658040586627846,1.3160884316034354,4.279820737795651
277,2.7758250878608384,1.3159672049923283,4.300555634327905
278,2.7858461170588917,1.318897015149181,4.322744377567422
279,2.795867146256945,1.3183893471390284,4.34373377551401
280,2.805888175454999,1.3108572408586094,4.308127096712143
281,2.8159092046530523,1.311316257667722,4.328290175825446
282,2.825930233851106,1.3113016416028411,4.346551351400842
283,2.8359512630491595,1.3157125428331278,4.406729293590702
284,2.8459722922472133,1.315751404065562,4.436110647356856
285,2.8559933214452666,1.3159230280532008,4.459068501813192
286,2.8660143506433204,1.315701587196703,4.482319110379991
287,2.876035379841374,1.3154557248029468,4.5058082316743935
288,2.886056409039427,1.3153097604640014,4.526741168012135
289,2.896077438237481,1.3151581208030292,4.5477407958609275
290,2.9060984674355343,1.3121707764963468,4.516485451353005
291,2.916119496633588,1.3121527384122125,4.53474882601094
292,2.9261405258316415,1.3125825413404464,4.554790512491307
293,2.9361615550296953,1.3155601018437983,4.615722152338064
294,2.9461825842277487,1.315645374389959,4.64101511858712
295,2.9562036134258025,1.3155195829969217,4.661716333282091
296,2.966224642623856,1.3152781408880758,4.6850922261602115
297,2.9762456718219097,1.315134128317553,4.7059769532903335
298,2.986266701019963,1.3144927976061285,4.729808078696351
299,2.9962877302180164,1.3138707001947678,4.7115424268080535
300,3.0063087594160702,1.3129771491804865,4.724537329239869
301,3.0163297886141236,1.3129571441876713,4.742802957943471
302,3.0263508178121774,1.3153627117342628,4.795593059870638
303,3.0363718470102308,1.3150910251530212,4.820791292762966
304,3.0463928762082846,1.3148688216233817,4.8439375988677105
305,3.056413905406338,1.3147347924828758,4.864711952533601
306,3.0664349346043918,1.314477815619819,4.88822318623999
307,3.076455963802445,1.3143275426393008,4.909190369742896
308,3.086476993000499,1.3176371031298233,4.9036707670166715
309,3.0964980221985523,1.3136446421675416,4.9124240333668725
310,3.1065190513966057,1.3136253205125954,4.930696409263688
311,3.1165400805946595,1.3180470423864095,4.972328726087992
312,3.126561109792713,1.3149203661538376,5.000755077175567
313,3.1365821389907667,1.314707807190704,5.0237922448224035
314,3.14660316818882,,
315,3.156624197386874,,
316,3.166645226584927,,
317,3.176666255782981,,
318,3.1866872849810344,,
319,3.196708314179088,,
320,3.2067293433771416,,
321,3.216750372575195,,
322,3.2267714017732487,,
323,3.236792430971302,,
324,3.246813460169356,,
325,3.2568344893674093,,
326,3.266855518565463,,
327,3.2768765477635164,,
328,3.2868975769615703,,
329,3.2969186061596236,,
330,3.3069396353576774,,
331,3.316960664555731,,
332,3.326981693753784,,
333,3.337002722951838,,
334,3.3470237521498913,,
335,3.357044781347945,,
336,3.3670658105459985,,
337,3.3770868397440523,,
338,3.3871078689421057,,
339,3.3971288981401595,,
340,3.407149927338213,,
341,3.4171709565362667,,
342,3.42719198573432,,
343,3.4372130149323734,,
344,3.447234044130427,,
345,3.4572550733284806,,
346,3.4672761025265344,,
347,3.4772971317245878,,
348,3.4873181609226416,,
349,3.497339190120695,,
350,3.5073602193187488,,
351,3.517381248516802,,
352,3.527402277714856,,
353,3.5374233069129093,,
354,3.5474443361109627,,
355,3.5574653653090165,,
356,3.56748639450707,,
357,3.5775074237051236,,
358,3.587528452903177,,
359,3.597549482101231,,
360,3.607570511299284,,
361,3.617591540497338,,
362,3.6276125696953914,,
363,3.6376335988934447,,
364,3.6476546280914985,,
365,3.657675657289552,,
366,3.6676966864876057,,
367,3.677717715685659,,
368,3.687738744883713,,
369,3.6977597740817663,,
370,3.70778080327982,,
371,3.7178018324778734,,
372,3.7278228616759272,,
373,3.7378438908739806,,
374,3.747864920072034,,
375,3.757885949270088,,
376,3.767906978468141,,
377,3.777928007666195,,
378,3.7879490368642483,,
379,3.797970066062302,,
380,3.8079910952603555,,
381,3.8180121244584093,,
382,3.8280331536564627,,
383,3.8380541828545165,,
384,3.84807521205257,,
385,3.8580962412506232,,
386,3.868117270448677,,
387,3.8781382996467304,,
388,3.888159328844784,,
389,3.8981803580428376,,
390,3.9082013872408914,,
391,3.9182224164389448,,
392,3.9282434456369986,,
393,3.938264474835052,,
394,3.9482855040331057,,
395,3.958306533231159,,
396,3.9683275624292125,,
397,3.9783485916272663,,
398,3.9883696208253197,,
399,3.9983906500233735,,
400,4.008411679221427,,
401,4.01843270841948,,
402,4.028453737617534,,
403,4.038474766815588,,
404,4.048495796013642,,
405,4.0585168252116945,,
406,4.068537854409748,,
407,4.078558883607802,,
408,4.088579912805855,,
409,4.098600942003909,,
410,4.108621971201963,,
411,4.1186430004000165,,
412,4.128664029598069,,
413,4.138685058796123,,
414,4.148706087994177,,
415,4.158727117192231,,
416,4.168748146390284,,
417,4.178769175588338,,
418,4.188790204786391,,
419,4.198811233984444,,
420,4.208832263182498,,
421,4.218853292380552,,
422,4.228874321578606,,
423,4.238895350776659,,
424,4.2489163799747125,,
425,4.258937409172766,,
426,4.26895843837082,,
427,4.278979467568873,,
428,4.289000496766927,,
429,4.299021525964981,,
430,4.309042555163034,,
431,4.319063584361087,,
432,4.329084613559141,,
433,4.339105642757195,,
434,4.349126671955248,,
435,4.359147701153302,,
436,4.369168730351356,,
437,4.379189759549409,,
438,4.389210788747462,,
439,4.399231817945516,,
440,4.40925284714357,,
441,4.419273876341623,,
442,4.429294905539677,,
443,4.4393159347377305,,
444,4.449336963935784,,
445,4.459357993133837,,
446,4.469379022331891,,
447,4.479400051529945,,
448,4.489421080727999,,
449,4.4994421099260515,,
450,4.509463139124105,,
451,4.519484168322159,,
452,4.529505197520212,,
453,4.539526226718266,,
454,4.54954725591632,,
455,4.5595682851143735,,
456,4.569589314312426,,
457,4.57961034351048,,
458,4.589631372708534,,
459,4.599652401906587,,
460,4.609673431104641,,
461,4.619694460302695,,
462,4.629715489500748,,
463,4.639736518698801,,
464,4.649757547896855,,
465,4.659778577094909,,
466,4.669799606292963,,
467,4.679820635491016,,
468,4.6898416646890695,,
469,4.699862693887123,,
470,4.709883723085176,,
471,4.71990475228323,,
472,4.729925781481284,,
473,4.739946810679338,,
474,4.749967839877391,,
475,4.759988869075444,,
476,4.770009898273498,,
477,4.780030927471552,,
478,4.790051956669605,,
479,4.800072985867659,,
480,4.8100940150657125,,
481,4.8201150442637655,,
482,4.830136073461819,,
483,4.840157102659873,,
484,4.850178131857927,,
485,4.86019916105598,,
486,4.870220190254034,,
487,4.880241219452087,,
488,4.890262248650141,,
489,4.900283277848194,,
490,4.910304307046248,,
491,4.920325336244302,,
492,4.930346365442355,,
493,4.9403673946404085,,
494,4.950388423838462,,
495,4.960409453036516,,
496,4.970430482234569,,
497,4.980451511432623,,
498,4.990472540630677,,
499,5.0004935698287305,,
500,5.010514599026783,,
501,5.020535628224837,,
502,5.030556657422891,,
503,5.040577686620944,,
504,5.050598715818998,,
505,5.060619745017052,,
506,5.070640774215105,,
507,5.080661803413158,,
508,5.090682832611212,,
509,5.100703861809266,,
510,5.11072489100732,,
511,5.120745920205373,,
512,5.1307669494034265,,
513,5.14078797860148,,
514,5.150809007799533,,
515,5.160830036997587,,
516,5.170851066195641,,
517,5.180872095393695,,
518,5.190893124591748,,
519,5.200914153789801,,
520,5.210935182987855,,
521,5.220956212185909,,
522,5.230977241383962,,
523,5.240998270582016,,
524,5.2510192997800695,,
525,5.2610403289781225,,
526,5.271061358176176,,
527,5.28108238737423,,
528,5.291103416572284,,
529,5.301124445770337,,
530,5.311145474968391,,
531,5.321166504166444,,
532,5.331187533364498,,
533,5.341208562562551,,
534,5.351229591760605,,
535,5.361250620958659,,
536,5.371271650156712,,
537,5.3812926793547655,,
538,5.391313708552819,,
539,5.401334737750873,,
540,5.411355766948926,,
541,5.42137679614698,,
542,5.431397825345034,,
543,5.4414188545430875,,
544,5.45143988374114,,
545,5.461460912939194,,
546,5.471481942137248,,
547,5.481502971335301,,
548,5.491524000533355,,
549,5.501545029731409,,
550,5.511566058929462,,
551,5.521587088127515,,
552,5.531608117325569,,
553,5.541629146523623,,
554,5.551650175721677,,
555,5.56167120491973,,
556,5.5716922341177835,,
557,5.581713263315837,,
558,5.59173429251389,,
559,5.601755321711944,,
560,5.611776350909998,,
561,5.621797380108052,,
562,5.6318184093061046,,
563,5.641839438504158,,
564,5.651860467702212,,
565,5.661881496900266,,
566,5.671902526098319,,
567,5.681923555296373,,
568,5.6919445844944265,,
569,5.7019656136924795,,
570,5.711986642890533,,
571,5.722007672088587,,
572,5.732028701286641,,
573,5.742049730484694,,
574,5.752070759682748,,
575,5.762091788880801,,
576,5.772112818078854,,
577,5.782133847276908,,
578,5.792154876474962,,
579,5.802175905673016,,
580,5.812196934871069,,
581,5.8222179640691225,,
582,5.832238993267176,,
583,5.84226002246523,,
584,5.852281051663283,,
585,5.862302080861337,,
586,5.872323110059391,,
587,5.882344139257444,,
588,5.892365168455497,,
589,5.902386197653551,,
590,5.912407226851605,,
591,5.922428256049658,,
592,5.932449285247712,,
593,5.942470314445766,,
594,5.952491343643819,,
595,5.962512372841872,,
596,5.972533402039926,,
597,5.98255443123798,,
598,5.992575460436033,,
599,6.002596489634087,,
600,6.0126175188321405,,
601,6.022638548030194,,
602,6.032659577228247,,
603,6.042680606426301,,
604,6.052701635624355,,
605,6.062722664822409,,
606,6.0727436940204615,,
607,6.082764723218515,,
608,6.092785752416569,,
609,6.102806781614622,,
610,6.112827810812676,,
611,6.12284884001073,,
612,6.1328698692087835,,
613,6.142890898406836,,
614,6.15291192760489,,
615,6.162932956802944,,
616,6.172953986000998,,
617,6.182975015199051,,
618,6.192996044397105,,
619,6.203017073595158,,
620,6.213038102793211,,
621,6.223059131991265,,
622,6.233080161189319,,
623,6.243101190387373,,
624,6.253122219585426,,
625,6.2631432487834795,,
626,6.273164277981533,,
627,6.283185307179586,,
